"Utility.ID","Utility.Name","Plant.Code","Technology","Plant.Name","Energy.Source.1","Prime.Mover","Nameplate.Capacity","Average.Operating.Year","Min.Operating.Year","Max.Operating.Year","Net.Generation.MWh","Electric.Fuel.Consumption.MMBtu","Capacity.Factor","Heat.Rate","Year"
"13960","NRG Cabrillo Power Ops Inc","303","Natural Gas Fired Combustion Turbine","Kearny","NG","GT",149,1970,1972,1969,11974,198151,0.0091737917930802,16548.4382829464,"2010"
"13960","NRG Cabrillo Power Ops Inc","305","Natural Gas Fired Combustion Turbine","Miramar","NG","GT",38,1972,1972,1972,2297,37261,0.00690038452295121,16221.5933826731,"2010"
"13964","Oconto Electric Cooperative","4147","Conventional Hydroelectric","Stiles","WAT","HY",1,1949,1949,1949,3966,38692,0.452739726027397,9755.92536560767,"2010"
"13971","City of Odessa","2148","Petroleum Liquids","Odessa","DFO","IC",7.3,1965.6,1986,1939,126,1391,0.00197035091011447,11039.6825396825,"2010"
"13989","Occidental of Elk Hills Inc","55950","Natural Gas Fired Combustion Turbine","Elk Hills Cogen","NG","GT",46.6,1994,1994,1994,334493,1690602,0.819401983263762,5054.22236040814,"2010"
"13990","City of Ogden","1169","Petroleum Liquids","Ogden","DFO","IC",3.9,1960,1971,1951,61,633,0.00178550521016274,10377.0491803279,"2010"
"13994","Oglethorpe Power Corporation","54538","Natural Gas Fired Combustion Turbine","Hartwell Energy LP","NG","GT",360,1994,1994,1994,105314,1364603,0.0333948503297818,12957.4700419697,"2010"
"13994","Oglethorpe Power Corporation","55141","Natural Gas Fired Combustion Turbine","Hawk Road Facility","NG","GT",495,2001,2001,2001,322750,3589740,0.074431529910982,11122.354763749,"2010"
"13994","Oglethorpe Power Corporation","6189","Hydroelectric Pumped Storage","Rocky Mountain Hydroelectric Plant","WAT","PS",847.8,1995,1995,1995,-452322,0,-0.0609046137141417,0,"2010"
"13994","Oglethorpe Power Corporation","7813","Natural Gas Fired Combustion Turbine","Sewell Creek Energy","NG","GT",570,2000,2000,2000,206513,2091149,0.0413588480333253,10125.9920682959,"2010"
"13994","Oglethorpe Power Corporation","7829","Natural Gas Fired Combustion Turbine","Smarr Energy Center","NG","GT",242,1999,1999,1999,173288,2204011,0.0817427072719725,12718.7745256452,"2010"
"13994","Oglethorpe Power Corporation","7916","Natural Gas Fired Combustion Turbine","Talbot County Energy","NG","GT",726,2002.33333333333,2003,2002,277538,3270603,0.0436396970954879,11784.3430449164,"2010"
"13994","Oglethorpe Power Corporation","7917","Natural Gas Fired Combined Cycle","Chattahoochee Energy Facility","NG","CA",187.7,2003,2003,2003,503507,13857,0.306222525500957,27.5209679309324,"2010"
"13994","Oglethorpe Power Corporation","7917","Natural Gas Fired Combined Cycle","Chattahoochee Energy Facility","NG","CT",352,2003,2003,2003,1039798,11399202,0.337211368825239,10962.9004864406,"2010"
"14006","Ohio Power Co","2872","Conventional Steam Coal","Muskingum River","BIT","ST",1529.4,1958,1968,1953,6684630,67968874,0.498944433397644,10167.933602907,"2010"
"14006","Ohio Power Co","3947","Conventional Steam Coal","Kammer","BIT","ST",712.5,1958.33333333333,1959,1958,898377,10236427,0.143936073059361,11394.3555990414,"2010"
"14006","Ohio Power Co","3948","Conventional Steam Coal","Mitchell","BIT","ST",1632.6,1971,1971,1971,10219591,99699062,0.714577959799675,9755.68024199794,"2010"
"14006","Ohio Power Co","6006","Conventional Hydroelectric","Racine","WAT","HY",47.4,1982.5,1983,1982,137165,1338181,0.330339768414157,9755.99460503773,"2010"
"14006","Ohio Power Co","8102","Conventional Steam Coal","General James M Gavin","BIT","ST",2600,1974.5,1975,1974,14842715,146807120,0.651682253249034,9890.85352646062,"2010"
"14015","Ohio Valley Electric Corp","2876","Conventional Steam Coal","Kyger Creek","BIT","ST",1086.5,1955,1955,1955,3020063,31300723,0.317308835921133,10364.2616064632,"2010"
"14030","Oklahoma State University","54779","Natural Gas Steam Turbine","Oklahoma State University","NG","ST",8,1952.66666666667,1958,1950,11191,74292,0.159688926940639,6638.54883388437,"2010"
"14063","Oklahoma Gas & Electric Co","2950","Natural Gas Fired Combustion Turbine","Enid","NG","GT",60,1965,1965,1965,0,0,0,NA,"2010"
"14063","Oklahoma Gas & Electric Co","2951","Natural Gas Fired Combined Cycle","Horseshoe Lake","NG","CA",220,1963,1963,1963,676443,7632064,0.350997820672478,11282.6417007789,"2010"
"14063","Oklahoma Gas & Electric Co","2951","Natural Gas Fired Combined Cycle","Horseshoe Lake","NG","CT",27,1963,1963,1963,0,0,0,NA,"2010"
"14063","Oklahoma Gas & Electric Co","2951","Natural Gas Fired Combustion Turbine","Horseshoe Lake","NG","GT",121,2001,2001,2001,36662,380582,0.0345880976640628,10380.8302874911,"2010"
"14063","Oklahoma Gas & Electric Co","2951","Natural Gas Steam Turbine","Horseshoe Lake","NG","ST",606,1963.5,1969,1958,928276,11051409,0.17486399324864,11905.3051032236,"2010"
"14063","Oklahoma Gas & Electric Co","2952","Conventional Steam Coal","Muskogee","SUB","ST",1716,1979.66666666667,1984,1977,8109109,88826306,0.539450684399315,10953.8922216978,"2010"
"14063","Oklahoma Gas & Electric Co","2953","Natural Gas Fired Combustion Turbine","Mustang","NG","GT",82,1971,1971,1971,16814,246270,0.0234073950328544,14646.7229689544,"2010"
"14063","Oklahoma Gas & Electric Co","2953","Natural Gas Steam Turbine","Mustang","NG","ST",531,1953.75,1959,1950,738533,8332540,0.15877103595353,11282.5560943113,"2010"
"14063","Oklahoma Gas & Electric Co","2956","Natural Gas Fired Combustion Turbine","Seminole","NG","GT",23,1971,1971,1971,288,4714,0.00142942227516379,16368.0555555556,"2010"
"14063","Oklahoma Gas & Electric Co","2956","Natural Gas Steam Turbine","Seminole","NG","ST",1701,1973,1975,1971,2733433,32730461,0.183442522394831,11974.1222850533,"2010"
"14063","Oklahoma Gas & Electric Co","2958","Natural Gas Fired Combustion Turbine","Woodward","NG","GT",11,1963,1963,1963,0,0,0,NA,"2010"
"14063","Oklahoma Gas & Electric Co","55457","Natural Gas Fired Combined Cycle","McClain Energy Facility","NG","CA",168.3,2001,2001,2001,1123114,0,0.761790616343396,0,"2010"
"14063","Oklahoma Gas & Electric Co","55457","Natural Gas Fired Combined Cycle","McClain Energy Facility","NG","CT",300.2,2001,2001,2001,1995432,23326083,0.758790943024285,11689.7408681428,"2010"
"14063","Oklahoma Gas & Electric Co","55463","Natural Gas Fired Combined Cycle","Redbud Power Plant","NG","CA",638,2004,2004,2004,2226303,15970122,0.398345106711899,7173.38205985439,"2010"
"14063","Oklahoma Gas & Electric Co","55463","Natural Gas Fired Combined Cycle","Redbud Power Plant","NG","CT",795.6,2004,2004,2004,3172699,22830068,0.455229073833022,7195.78756131609,"2010"
"14063","Oklahoma Gas & Electric Co","56380","Onshore Wind Turbine","Centennial Wind Farm","WND","WT",120,2006,2006,2006,349039,3405225,0.332038622526636,9756.00147834483,"2010"
"14063","Oklahoma Gas & Electric Co","57286","Onshore Wind Turbine","OU Spirit Wind Farm","WND","WT",101.2,2009,2009,2009,355916,3472318,0.401479054993051,9756.00422571618,"2010"
"14063","Oklahoma Gas & Electric Co","6095","Conventional Steam Coal","Sooner","SUB","ST",1138,1979.5,1980,1979,5989536,61073929,0.600823362303488,10196.7713358764,"2010"
"14077","Oklahoma Municipal Power Auth","56348","Petroleum Liquids","Laverne Diesel Generating Plant","DFO","IC",4,2006,2006,2006,7,128,0.000199771689497717,18285.7142857143,"2010"
"14077","Oklahoma Municipal Power Auth","7545","Conventional Hydroelectric","Kaw Hydro","WAT","HY",37,1989,1989,1989,109998,1073143,0.339374305812662,9756.02283677885,"2010"
"14077","Oklahoma Municipal Power Auth","7546","Natural Gas Fired Combined Cycle","Ponca City","NG","CA",19.8,1966,1966,1966,4834,0,0.0278700244453669,0,"2010"
"14077","Oklahoma Municipal Power Auth","7546","Natural Gas Fired Combined Cycle","Ponca City","NG","CT",54,1995,1995,1995,24270,265495,0.0513064434297311,10939.225381129,"2010"
"14077","Oklahoma Municipal Power Auth","7546","Natural Gas Fired Combustion Turbine","Ponca City","NG","GT",60.5,2003,2003,2003,9041,95468,0.017059134306955,10559.4513881208,"2010"
"14077","Oklahoma Municipal Power Auth","762","Natural Gas Steam Turbine","Ponca","NG","ST",48,1977,1977,1977,86,1294,0.000204528158295282,15046.511627907,"2010"
"14127","Omaha Public Power District","2289","Nuclear","Fort Calhoun","NUC","ST",502,1973,1973,1973,4261454,44570550,0.969058469319071,10459.0006134057,"2010"
"14127","Omaha Public Power District","2290","Petroleum Liquids","Jones Street","DFO","GT",130,1973,1973,1973,-518,5133,-0.000454864769933263,-9909.26640926641,"2010"
"14127","Omaha Public Power District","2291","Conventional Steam Coal","North Omaha","SUB","ST",644.7,1960.2,1968,1954,3219686,34977559,0.570100921245449,10863.6553378187,"2010"
"14127","Omaha Public Power District","2292","Natural Gas Fired Combustion Turbine","Sarpy County","NG","GT",334.2,1988,2000,1972,58501,753994,0.0199826341921962,12888.5660074187,"2010"
"14127","Omaha Public Power District","2292","Petroleum Liquids","Sarpy County","DFO","IC",3.5,1996,1996,1996,0,0,0,NA,"2010"
"14127","Omaha Public Power District","55972","Natural Gas Fired Combustion Turbine","Cass County","NG","GT",345,2003,2003,2003,42061,512444,0.0139173449804778,12183.352749578,"2010"
"14127","Omaha Public Power District","6096","Conventional Steam Coal","Nebraska City","SUB","ST",1389.6,1994,2009,1979,8186011,82206848,0.672478512919194,10042.3573826129,"2010"
"14127","Omaha Public Power District","7955","Landfill Gas","Elk City Station","LFG","IC",6.4,2004.375,2009,2002,53497,663466,0.954213042237443,12401.9290801353,"2010"
"14132","City of Onawa","1170","Petroleum Liquids","Onawa Mun Lt & Power","DFO","IC",3.1,1941.4,1949,1937,0,0,0,NA,"2010"
"1415","SWG Colorado LLC","55200","Natural Gas Fired Combined Cycle","Arapahoe Combustion Turbine Project","NG","CA",51.8,2002,2002,2002,38278,26320,0.0843558823010878,687.601233084278,"2010"
"1415","SWG Colorado LLC","55200","Natural Gas Fired Combined Cycle","Arapahoe Combustion Turbine Project","NG","CT",142.2,2000,2000,2000,151994,1642674,0.122017673994438,10807.4924010158,"2010"
"1415","SWG Colorado LLC","55207","Natural Gas Fired Combustion Turbine","Valmont Combustion Turbine Project","NG","GT",142.2,2000.5,2001,2000,12240,159325,0.00982602161724756,13016.7483660131,"2010"
"14155","Orange County Sanitation Dist","50696","Other Waste Biomass","Plant No 1","OBG","IC",7.5,1993,1993,1993,33830,286056,0.514916286149163,8455.69021578481,"2010"
"14155","Orange County Sanitation Dist","52099","Other Waste Biomass","Plant No 2","OBG","IC",15,1993,1993,1993,37732,351197,0.287153729071537,9307.669882328,"2010"
"14164","City of Orangeburg","7479","Petroleum Liquids","North Road Peak","DFO","IC",14,1987,1987,1987,231,2706,0.00188356164383562,11714.2857142857,"2010"
"14164","City of Orangeburg","7480","Natural Gas Fired Combustion Turbine","Rowesville Rd Plant","NG","GT",9.6,1994,1994,1994,160,3721,0.00190258751902588,23256.25,"2010"
"14165","GenOn Power Midwest LP","2836","Petroleum Liquids","Avon Lake","DFO","GT",29,1968,1968,1968,-126,3603,-0.000495984884270194,-28595.2380952381,"2010"
"14165","GenOn Power Midwest LP","2836","Conventional Steam Coal","Avon Lake","BIT","ST",766,1959.5,1970,1949,2800458,27292156,0.417345935119282,9745.60446898329,"2010"
"14165","GenOn Power Midwest LP","2861","Petroleum Liquids","Niles","DFO","GT",27,1972,1972,1972,-477,2994,-0.00201674277016743,-6276.72955974843,"2010"
"14165","GenOn Power Midwest LP","2861","Conventional Steam Coal","Niles","BIT","ST",265.6,1954,1954,1954,423666,5036389,0.182092238818287,11887.6402637927,"2010"
"14165","GenOn Power Midwest LP","3096","Natural Gas Fired Combined Cycle","Brunot Island","NG","CA",144,1974,1974,1974,-1691,3970,-0.00134053145611365,-2347.72324068598,"2010"
"14165","GenOn Power Midwest LP","3096","Natural Gas Fired Combined Cycle","Brunot Island","NG","CT",195.9,1973,1973,1973,3791,79451,0.00220909932147844,20957.7947771037,"2010"
"14165","GenOn Power Midwest LP","3096","Petroleum Liquids","Brunot Island","DFO","GT",76.5,1972,1972,1972,2281,44382,0.00340376637717492,19457.2555896537,"2010"
"14165","GenOn Power Midwest LP","3098","Conventional Steam Coal","Elrama Power Plant","BIT","ST",510,1954.75,1960,1952,510681,7001022,0.1143076819769,13709.1883191268,"2010"
"14165","GenOn Power Midwest LP","3138","Petroleum Liquids","New Castle Plant","DFO","IC",6.4,1968,1968,1968,-422,0,-0.00752711187214612,0,"2010"
"14165","GenOn Power Midwest LP","3138","Conventional Steam Coal","New Castle Plant","BIT","ST",348,1958,1964,1952,728121,7944577,0.238847228782869,10911.0669792521,"2010"
"14165","GenOn Power Midwest LP","8226","Conventional Steam Coal","Cheswick Power Plant","BIT","ST",637,1970,1970,1970,1776869,18749854,0.318428456735697,10552.1870211029,"2010"
"14172","City of Ord","2294","Petroleum Liquids","Ord","DFO","IC",12,1979.2,1997,1963,248,2581,0.00235920852359209,10407.2580645161,"2010"
"14173","Oroville Cogeneration LP","54477","Natural Gas Internal Combustion Engine","Oroville Cogeneration LP","NG","IC",7.7,1990,1990,1990,10885,150104,0.16137401411374,13789.9862195682,"2010"
"14182","Sterling Power Partners LP","50744","Natural Gas Fired Combined Cycle","Sterling Power Plant","NG","CA",16.5,1991,1991,1991,3783,0,0.0261726857617269,0,"2010"
"14182","Sterling Power Partners LP","50744","Natural Gas Fired Combined Cycle","Sterling Power Plant","NG","CT",47.7,1991,1991,1991,8250,100444,0.0197438327446081,12175.0303030303,"2010"
"14182","Sterling Power Partners LP","50744","Petroleum Liquids","Sterling Power Plant","DFO","IC",1.1,1991,1991,1991,0,0,0,NA,"2010"
"14184","Orlando CoGen Ltd LP","54466","Natural Gas Fired Combined Cycle","Orlando Cogen LP","NG","CS",122.4,1993,1993,1993,873577,6890690,0.814733675052974,7887.90226848921,"2010"
"14191","South Feather Water and Power Agency","417","Conventional Hydroelectric","Forbestown","WAT","HY",41.9,1963,1963,1963,174683,1704207,0.475918418500234,9755.99800781988,"2010"
"14191","South Feather Water and Power Agency","418","Conventional Hydroelectric","Kelly Ridge","WAT","HY",10,1963,1963,1963,77679,757836,0.886746575342466,9755.99582898853,"2010"
"14191","South Feather Water and Power Agency","419","Conventional Hydroelectric","Woodleaf","WAT","HY",59,1963,1963,1963,278332,2715407,0.538526429842891,9756.00002874265,"2010"
"14191","South Feather Water and Power Agency","776","Conventional Hydroelectric","Sly Creek","WAT","HY",12.1,1983,1983,1983,37010,361070,0.349164119400732,9756.01188867873,"2010"
"14194","City of Orrville","2935","Conventional Steam Coal","Orrville","BIT","ST",84.5,1961.4,1971,1949,337275,4839283,0.455641566020913,14348.1817507968,"2010"
"14199","City of Osage City","1313","Petroleum Liquids","Osage City","DFO","IC",1.6,2001,2001,2001,19,258,0.00135559360730594,13578.9473684211,"2010"
"14199","City of Osage City","1313","Natural Gas Internal Combustion Engine","Osage City","NG","IC",9.1,1969.83333333333,1984,1955,41,558,0.00051432585679161,13609.756097561,"2010"
"142","AES Beaver Valley","10676","Conventional Steam Coal","AES Beaver Valley Partners Beaver Valley","BIT","ST",149,1987,1987,1987,921519,10006834,0.706014985749747,10859.0642189689,"2010"
"14201","City of Osage","1172","Petroleum Liquids","Osage","DFO","IC",13.4,1989,1998,1973,50,565,0.000425952429632659,11300,"2010"
"14201","City of Osage","1172","Natural Gas Internal Combustion Engine","Osage","NG","IC",3.2,1963,1963,1963,63,714,0.00224743150684931,11333.3333333333,"2010"
"14201","City of Osage","1172","Onshore Wind Turbine","Osage","WND","WT",1.6,2009,2009,2009,4651,45375,0.3318350456621,9755.96645882606,"2010"
"14203","Osawatomie City of","1314","Petroleum Liquids","Osawatomie City of","DFO","IC",6.6,1957.66666666667,1966,1950,6,84,0.000103777501037775,14000,"2010"
"14214","City of Osborne","1315","Petroleum Liquids","Osborne","DFO","IC",5.4,1962.33333333333,1967,1957,10,110,0.000211398613225097,11000,"2010"
"14214","City of Osborne","1315","Natural Gas Internal Combustion Engine","Osborne","NG","IC",1.7,1992.66666666667,1994,1992,9,109,0.000604351329572925,12111.1111111111,"2010"
"14216","City of Osceola","172","Petroleum Liquids","Osceola","DFO","IC",9.6,1995.66666666667,1999,1992,0,0,0,NA,"2010"
"14229","Ottawa City of","1316","Natural Gas Fired Combustion Turbine","Ottawa","NG","GT",11.5,1967,1967,1967,278,4557,0.00275957911455231,16392.0863309353,"2010"
"14229","Ottawa City of","1316","Natural Gas Internal Combustion Engine","Ottawa","NG","IC",19.2,1970.5,1981,1958,1162,24192,0.00690877092846271,20819.2771084337,"2010"
"14232","Otter Tail Power Co","1943","Conventional Hydroelectric","Hoot Lake","WAT","HY",1,1914,1914,1914,25531,249081,2.91449771689498,9756.02209079159,"2010"
"14232","Otter Tail Power Co","1943","Petroleum Liquids","Hoot Lake","DFO","IC",0.3,1967,1967,1967,0,0,0,NA,"2010"
"14232","Otter Tail Power Co","1943","Conventional Steam Coal","Hoot Lake","SUB","ST",129.4,1961.5,1964,1959,809735,9154760,0.714339275758153,11305.8716740662,"2010"
"14232","Otter Tail Power Co","2801","Petroleum Liquids","Jamestown","DFO","GT",48.2,1977,1978,1976,192,6672,0.000454726311601205,34750,"2010"
"14232","Otter Tail Power Co","3352","Petroleum Liquids","Lake Preston","DFO","GT",24.1,1978,1978,1978,982,20118,0.00465147122908733,20486.7617107943,"2010"
"14232","Otter Tail Power Co","56242","Petroleum Liquids","Kindred School","DFO","IC",2,2001,2001,2001,45,417,0.00256849315068493,9266.66666666667,"2010"
"14232","Otter Tail Power Co","57031","Onshore Wind Turbine","Luverne Wind Farm","WND","WT",49.5,2009,2009,2009,166436,1623750,0.383829159171625,9756.00230719316,"2010"
"14232","Otter Tail Power Co","57032","Onshore Wind Turbine","Ashtabula Wind Energy Center","WND","WT",48,2008,2008,2008,145715,1421596,0.346544425418569,9756.00315684727,"2010"
"14232","Otter Tail Power Co","57033","Onshore Wind Turbine","Langdon Wind Energy Center","WND","WT",40.5,2007,2007,2007,141153,1377087,0.397860646034162,9755.98818303543,"2010"
"14232","Otter Tail Power Co","6098","Petroleum Liquids","Big Stone","DFO","IC",1,1975,1975,1975,0,0,0,NA,"2010"
"14232","Otter Tail Power Co","6098","Conventional Steam Coal","Big Stone","SUB","ST",456,1975,1975,1975,3166778,34278469,0.792772670832332,10824.3991211256,"2010"
"14232","Otter Tail Power Co","7505","Petroleum Liquids","Fergus Control Ctr","DFO","IC",2,1995,1995,1995,24,252,0.00136986301369863,10500,"2010"
"14232","Otter Tail Power Co","7947","Natural Gas Fired Combustion Turbine","Solway CT","NG","GT",50,2003,2003,2003,43763,493990,0.0999155251141552,11287.8458972191,"2010"
"14232","Otter Tail Power Co","7947","Petroleum Liquids","Solway CT","DFO","IC",1.3,2005,2005,2005,0,0,0,NA,"2010"
"14232","Otter Tail Power Co","8222","Conventional Steam Coal","Coyote","LIG","ST",450,1981,1981,1981,3059790,34066029,0.776202435312024,11133.4532762052,"2010"
"14235","Oswego Hydro Limited Partnership","54865","Conventional Hydroelectric","Phoenix Hydro Project","WAT","HY",3.4,1991,1991,1991,11332,110555,0.380472737040021,9756.00070596541,"2010"
"14236","Ottumwa City of","1173","Conventional Hydroelectric","Ottumwa City of","WAT","HY",3.2,1931,1931,1931,8793,85784,0.313677226027397,9755.9422267713,"2010"
"14240","Oswego City of","2574","Conventional Hydroelectric","High Dam","WAT","HY",11.9,1933.25,1949,1928,43127,420746,0.413712060166532,9755.97653442159,"2010"
"14243","Owyhee Irrigation District","50360","Conventional Hydroelectric","Michell Butte Power Project","WAT","HY",1.8,1989,1989,1989,5386,52547,0.341577879249112,9756.21982918678,"2010"
"14243","Owyhee Irrigation District","50361","Conventional Hydroelectric","Owyhee Dam Power Project","WAT","HY",4.3,1985,1985,1985,17676,172447,0.469257725390252,9755.99683186241,"2010"
"14243","Owyhee Irrigation District","50362","Conventional Hydroelectric","Tunnel 1 Power Project","WAT","HY",7,1993,1993,1993,6473,63151,0.105560991519896,9756.06364900355,"2010"
"14246","City of Owatonna","2003","Natural Gas Fired Combustion Turbine","Owatonna","NG","GT",19,1982,1982,1982,239,4931,0.00143595289593848,20631.7991631799,"2010"
"14254","Oxy Vinyls LP","50043","Natural Gas Fired Combined Cycle","Houston Chemical Complex Battleground","NG","CA",87.4,1982,1982,1982,418401,910661,0.546483652550077,2176.52682474468,"2010"
"14254","Oxy Vinyls LP","50043","Natural Gas Fired Combined Cycle","Houston Chemical Complex Battleground","NG","CT",229,1989.66666666667,2005,1982,1380276,17615599,0.688060058622959,12762.3743367269,"2010"
"14265","OLS Energy-Chino","50850","Natural Gas Fired Combined Cycle","OLS Energy Chino","NG","CA",7.3,1987,1987,1987,50190,0,0.784856445862263,0,"2010"
"14265","OLS Energy-Chino","50850","Natural Gas Fired Combined Cycle","OLS Energy Chino","NG","CT",23.5,1987,1987,1987,180245,1641592,0.875570776255708,9107.55915559378,"2010"
"14266","PPL Susquehanna LLC","6103","Nuclear","PPL Susquehanna","NUC","ST",2596,1984,1985,1983,18515579,193654441,0.814195135121824,10459.000012908,"2010"
"14268","City of Owensboro","1374","Conventional Steam Coal","Elmer Smith","BIT","ST",445.3,1969,1974,1964,2512556,26748387,0.644108379041578,10645.8868976453,"2010"
"14272","City of Owensville","2149","Petroleum Liquids","Owensville","DFO","IC",9.8,1991.5,1999,1966,29,255,0.00033780635541888,8793.10344827586,"2010"
"14274","Calpine Corp","55345","Natural Gas Fired Combined Cycle","Otay Mesa Generating Project","NG","CA",290.7,2009,2009,2009,803438,400373,0.315502809310859,498.324699603454,"2010"
"14274","Calpine Corp","55345","Natural Gas Fired Combined Cycle","Otay Mesa Generating Project","NG","CT",397.8,2009,2009,2009,1358445,15232388,0.389828130057784,11213.1061618247,"2010"
"14276","City of Oxford","7432","Petroleum Liquids","Oxford","DFO","IC",5.1,2001.66666666667,2007,1999,0,35,0,Inf,"2010"
"14277","Village of Oxford","2295","Petroleum Liquids","Oxford","DFO","IC",0.9,1956,1956,1956,25,347,0.00317097919837646,13880,"2010"
"14277","Village of Oxford","2295","Natural Gas Internal Combustion Engine","Oxford","NG","IC",2.5,1960.33333333333,1972,1953,50,705,0.00228310502283105,14100,"2010"
"14293","Nalco Co","50326","Natural Gas Fired Combined Cycle","Nalco","NG","CA",0.7,1985,1985,1985,889,1363,0.144977168949772,1533.18335208099,"2010"
"14293","Nalco Co","50326","Natural Gas Fired Combined Cycle","Nalco","NG","CT",4,1985,1985,1985,17115,104927,0.488441780821918,6130.70406076541,"2010"
"14294","PSEG Power New York Inc","2539","Natural Gas Fired Combined Cycle","Bethlehem Energy Center","NG","CA",310.2,2005,2005,2005,1390342,15461,0.511653256552703,11.1202855124854,"2010"
"14294","PSEG Power New York Inc","2539","Natural Gas Fired Combined Cycle","Bethlehem Energy Center","NG","CT",582.9,2005,2005,2005,2835438,31303706,0.555292738010467,11040.1659285091,"2010"
"14306","PPG Industries Inc","50487","All Other","PPG Powerhouse A","PUR","ST",52.5,1947.2,1957,1943,35208,343490,0.0765557729941292,9756.02135878209,"2010"
"14306","PPG Industries Inc","50488","All Other","PPG Riverside","PUR","ST",162,1955.33333333333,1969,1947,275032,2683214,0.193804611308416,9756.00657378051,"2010"
"14306","PPG Industries Inc","50489","Natural Gas Fired Combined Cycle","PPG Powerhouse C","NG","CA",57.1,1977,1977,1977,294397,3220274,0.588563283192988,10938.5421726444,"2010"
"14306","PPG Industries Inc","50489","Natural Gas Fired Combined Cycle","PPG Powerhouse C","NG","CT",300.6,1981.75,1986,1977,1727900,21791562,0.656183827170621,12611.5874761271,"2010"
"14306","PPG Industries Inc","55117","Natural Gas Fired Combined Cycle","RS Cogen","NG","CA",103,2002,2002,2002,528688,0,0.585946712772089,0,"2010"
"14306","PPG Industries Inc","55117","Natural Gas Fired Combined Cycle","RS Cogen","NG","CT",390,2002,2002,2002,2344430,24557634,0.686228193419974,10474.8847267779,"2010"
"14310","P H Glatfelter Co","50397","Conventional Steam Coal","P H Glatfelter","BIT","ST",70.4,1964.4,1989,1948,314324,1719650,0.509683738065587,5470.94717552589,"2010"
"14310","P H Glatfelter Co","50397","Wood/Wood Waste Biomass","P H Glatfelter","BLQ","ST",39.1,1994,1994,1994,263574,1442000,0.769523175559682,5470.94933491164,"2010"
"14328","Pacific Gas & Electric Co","180","Conventional Hydroelectric","Volta 2","WAT","HY",1,1981,1981,1981,4977,48557,0.568150684931507,9756.27888286116,"2010"
"14328","Pacific Gas & Electric Co","214","Conventional Hydroelectric","Alta Powerhouse","WAT","HY",2,1902,1902,1902,3594,35062,0.20513698630137,9755.70395102949,"2010"
"14328","Pacific Gas & Electric Co","217","Conventional Hydroelectric","Balch 1","WAT","HY",31,1927,1927,1927,145051,1415117,0.534139784946237,9755.99616686545,"2010"
"14328","Pacific Gas & Electric Co","218","Conventional Hydroelectric","Balch 2","WAT","HY",97.2,1958,1958,1958,557545,5439409,0.654801332281038,9755.99996412846,"2010"
"14328","Pacific Gas & Electric Co","219","Conventional Hydroelectric","Belden","WAT","HY",117.9,1969,1969,1969,250129,2440257,0.242184383484185,9755.99390714391,"2010"
"14328","Pacific Gas & Electric Co","220","Conventional Hydroelectric","Bucks Creek","WAT","HY",66,1928,1928,1928,213296,2080918,0.368922097689221,9756.01042682469,"2010"
"14328","Pacific Gas & Electric Co","221","Conventional Hydroelectric","Butt Valley","WAT","HY",40,1958,1958,1958,116480,1136378,0.332420091324201,9755.99244505494,"2010"
"14328","Pacific Gas & Electric Co","222","Conventional Hydroelectric","Caribou 1","WAT","HY",73.8,1922,1924,1921,99181,967611,0.153415067255695,9756.01173611881,"2010"
"14328","Pacific Gas & Electric Co","223","Conventional Hydroelectric","Caribou 2","WAT","HY",117.9,1958,1958,1958,357165,3493428,0.345820697828436,9780.99197849733,"2010"
"14328","Pacific Gas & Electric Co","224","Conventional Hydroelectric","Centerville","WAT","HY",6.4,1900,1900,1900,8809,85940,0.157124001141553,9755.93143376093,"2010"
"14328","Pacific Gas & Electric Co","225","Conventional Hydroelectric","Chili Bar","WAT","HY",7,1965,1965,1965,31785,310096,0.51834637964775,9756.04845052698,"2010"
"14328","Pacific Gas & Electric Co","227","Conventional Hydroelectric","Coleman","WAT","HY",12.1,1979,1979,1979,33014,322084,0.311464583569191,9755.98231053492,"2010"
"14328","Pacific Gas & Electric Co","229","Conventional Hydroelectric","Cow Creek","WAT","HY",1.4,1907,1907,1907,1232,12020,0.100456621004566,9756.49350649351,"2010"
"14328","Pacific Gas & Electric Co","231","Conventional Hydroelectric","Cresta","WAT","HY",73.8,1949.5,1950,1949,290320,2832363,0.449072527254953,9756.00372003307,"2010"
"14328","Pacific Gas & Electric Co","232","Conventional Hydroelectric","De Sabla","WAT","HY",18.4,1963,1963,1963,79553,776120,0.493553950764344,9756.01171546013,"2010"
"14328","Pacific Gas & Electric Co","233","Conventional Hydroelectric","Deer Creek","WAT","HY",5.5,1908,1908,1908,16997,165823,0.352781237027812,9756.01576748838,"2010"
"14328","Pacific Gas & Electric Co","235","Conventional Hydroelectric","Drum 1","WAT","HY",49.2,1919,1928,1913,87703,855631,0.203491016074544,9756.00606592705,"2010"
"14328","Pacific Gas & Electric Co","236","Conventional Hydroelectric","Drum 2","WAT","HY",53.1,1965,1965,1965,301211,2938615,0.647548349370964,9756.00160684703,"2010"
"14328","Pacific Gas & Electric Co","237","Conventional Hydroelectric","Dutch Flat","WAT","HY",22,1943,1943,1943,89882,876889,0.466386467413865,9756.00231414521,"2010"
"14328","Pacific Gas & Electric Co","239","Conventional Hydroelectric","Electra","WAT","HY",102.5,1948,1948,1948,462305,4510248,0.514873593941419,9756.00090849115,"2010"
